n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility
2.413336933693369344e+18,7.299420676310630540e+01,7.709831192073139954e+10,1.063577765931711644e+08,5.481292479821912050e+08,7.443514489417415803e+01,7.677314792211579970e+02,3.939444587275361755e+03,8.811235648083587876e+04
2.413636863686368768e+18,7.299117186705929328e+01,7.711268505753860474e+10,1.063771156735954732e+08,5.482314335744954348e+08,7.443206154477758218e+01,7.677300909369664623e+02,3.939208518613969773e+03,8.812878292290130048e+04
2.413936793679368192e+18,7.298813747028219723e+01,7.712705908741075134e+10,1.063964559059476256e+08,5.483336255160309076e+08,7.442897870620758738e+01,7.677287029977619568e+02,3.938972492279405742e+03,8.814521038561228488e+04
2.414236723672367104e+18,7.298510357263177184e+01,7.714143401029222107e+10,1.064157972901574969e+08,5.484358238064025640e+08,7.442589637831605387e+01,7.677273154034154459e+02,3.938736508259054062e+03,8.816163886890541471e+04
2.414536653665366528e+18,7.298207017396482854e+01,7.715580982612773132e+10,1.064351398261541724e+08,5.485380284452167749e+08,7.442281456095497560e+01,7.677259281537985771e+02,3.938500566540312775e+03,8.817806837271743279e+04
2.414836583658365952e+18,7.297903727413824981e+01,7.717018653486174011e+10,1.064544835138670504e+08,5.486402394320788383e+08,7.441973325397638916e+01,7.677245412487828844e+02,3.938264667110579921e+03,8.819449889698484913e+04
2.415136513651365376e+18,7.297600487300897498e+01,7.718456413643876648e+10,1.064738283532279879e+08,5.487424567665945292e+08,7.441665245723238797e+01,7.677231546882399016e+02,3.938028809957259000e+03,8.821093044164430466e+04
2.415436443644364288e+18,7.297297297043397180e+01,7.719894263080334473e+10,1.064931743441646248e+08,5.488446804483696222e+08,7.441357217057512230e+01,7.677217684720413899e+02,3.937792995067765332e+03,8.822736300663241127e+04
2.415736373637363712e+18,7.296994156627032169e+01,7.721332201790010071e+10,1.065125214866097420e+08,5.489469104770101309e+08,7.441049239385684189e+01,7.677203826000593381e+02,3.937557222429504691e+03,8.824379659188580990e+04
2.416036303630363136e+18,7.296691066037514872e+01,7.722770229767361450e+10,1.065318697804903984e+08,5.490491468521221876e+08,7.440741312692983911e+01,7.677189970721649388e+02,3.937321492029906040e+03,8.826023119734125794e+04
2.416336233623362560e+18,7.296388025260559118e+01,7.724208347006848145e+10,1.065512192257399857e+08,5.491513895733118057e+08,7.440433436964642056e+01,7.677176118882307492e+02,3.937085803856394250e+03,8.827666682293541089e+04
2.416636163616361472e+18,7.296085034281888682e+01,7.725646553502920532e+10,1.065705698222854137e+08,5.492536386401845217e+08,7.440125612185902071e+01,7.677162270481284168e+02,3.936850157896395558e+03,8.829310346860479331e+04
2.416936093609360896e+18,7.295782093087231601e+01,7.727084849250051880e+10,1.065899215700576305e+08,5.493558940523473024e+08,7.439817838342007406e+01,7.677148425517297028e+02,3.936614554137348023e+03,8.830954113428632263e+04
2.417236023602360320e+18,7.295479201662320179e+01,7.728523234242701721e+10,1.066092744689878821e+08,5.494581558094061613e+08,7.439510115418211456e+01,7.677134583989067096e+02,3.936378992566694706e+03,8.832597981991659617e+04
2.417535953595359744e+18,7.295176359992899506e+01,7.729961708475329590e+10,1.066286285190042853e+08,5.495604239109675884e+08,7.439202443399777565e+01,7.677120745895319942e+02,3.936143473171880487e+03,8.834241952543232765e+04
2.417835883588358656e+18,7.294873568064710412e+01,7.731400271942398071e+10,1.066479837200396955e+08,5.496626983566375971e+08,7.438894822271964813e+01,7.677106911234774316e+02,3.935907995940357523e+03,8.835886025077023078e+04
2.418135813581358080e+18,7.294570825863510777e+01,7.732838924638371277e+10,1.066673400720199645e+08,5.497649791460230350e+08,7.438587252020049334e+01,7.677093080006153514e+02,3.935672560859581608e+03,8.837530199586710660e+04
2.418435743574357504e+18,7.294268133375054219e+01,7.734277666557728577e+10,1.066866975748799741e+08,5.498672662787305117e+08,7.438279732629305840e+01,7.677079252208178559e+02,3.935437167917018542e+03,8.839174476065969793e+04
2.418735673567356928e+18,7.293965490585104305e+01,7.735716497694917297e+10,1.067060562285449803e+08,5.499695597543663979e+08,7.437972264085016150e+01,7.677065427839575023e+02,3.935201817100131848e+03,8.840818854508479126e+04
2.419035603560356352e+18,7.293662897479430285e+01,7.737155418044421387e+10,1.067254160329498202e+08,5.500718595725375414e+08,7.437664846372472027e+01,7.677051606899068474e+02,3.934966508396396875e+03,8.842463334907915851e+04
2.419335533553355264e+18,7.293360354043809934e+01,7.738594427600701904e+10,1.067447769880201072e+08,5.501741657328505516e+08,7.437357479476969502e+01,7.677037789385382212e+02,3.934731241793286699e+03,8.844107917257946974e+04
2.419635463546354688e+18,7.293057860264019610e+01,7.740033526358238220e+10,1.067641390936897546e+08,5.502764782349128723e+08,7.437050163383806023e+01,7.677023975297240668e+02,3.934496017278292584e+03,8.845752601552274427e+04
2.419935393539354112e+18,7.292755416125847034e+01,7.741472714311488342e+10,1.067835023498896360e+08,5.503787970783308744e+08,7.436742898078290409e+01,7.677010164633376235e+02,3.934260834838895335e+03,8.847397387784560851e+04
2.420235323532353536e+18,7.292453021615087039e+01,7.742911991454933167e+10,1.068028667565463930e+08,5.504811222627117634e+08,7.436435683545738584e+01,7.676996357392506525e+02,3.934025694462590309e+03,8.849042275948495080e+04
2.420535253525352448e+18,7.292150676717538715e+01,7.744351357783041382e+10,1.068222323135907501e+08,5.505834537876625061e+08,7.436128519771470735e+01,7.676982553573365067e+02,3.933790596136875592e+03,8.850687266037764493e+04
2.420835183518351872e+18,7.291848381419003999e+01,7.745790813290295410e+10,1.068415990209534019e+08,5.506857916527905464e+08,7.435821406740809891e+01,7.676968753174683116e+02,3.933555539849257912e+03,8.852332358046050649e+04
2.421135113511351296e+18,7.291546135705290510e+01,7.747230357971162415e+10,1.068609668785661608e+08,5.507881358577028513e+08,7.435514344439087608e+01,7.676954956195179420e+02,3.933320525587243992e+03,8.853977551967045292e+04
2.421435043504350720e+18,7.291243939562218657e+01,7.748669991820126343e+10,1.068803358863586485e+08,5.508904864020068645e+08,7.435207332851645390e+01,7.676941162633593194e+02,3.933085553338346472e+03,8.855622847794429981e+04
2.421734973497349632e+18,7.290941792975607427e+01,7.750109714831649780e+10,1.068997060442583263e+08,5.509928432853096724e+08,7.434900371963824739e+01,7.676927372488650008e+02,3.932850623090089357e+03,8.857268245521884819e+04
2.422034903490349056e+18,7.290639695931282915e+01,7.751549527000230408e+10,1.069190773521990329e+08,5.510952065072190762e+08,7.434593461760974265e+01,7.676913585759082252e+02,3.932615734829989378e+03,8.858913745143123379e+04
2.422334833483348480e+18,7.290337648415078320e+01,7.752989428320336914e+10,1.069384498101099730e+08,5.511975760673425198e+08,7.434286602228451102e+01,7.676899802443617773e+02,3.932380888545584639e+03,8.860559346651815576e+04
2.422634763476347904e+18,7.290035650412832524e+01,7.754429418786451721e+10,1.069578234179210663e+08,5.512999519652875662e+08,7.433979793351618071e+01,7.676886022540993508e+02,3.932146084224403239e+03,8.862205050041658978e+04
2.422934693469346816e+18,7.289733701910391517e+01,7.755869498393057251e+10,1.069771981755610108e+08,5.514023342006616592e+08,7.433673035115842254e+01,7.676872246049937303e+02,3.931911321853989648e+03,8.863850855306348240e+04
2.423234623462346240e+18,7.289431802893605550e+01,7.757309667134632874e+10,1.069965740829633176e+08,5.515047227730728388e+08,7.433366327506499260e+01,7.676858472969187233e+02,3.931676601421887426e+03,8.865496762439582380e+04
2.423534553455345664e+18,7.289129953348327717e+01,7.758749925005664062e+10,1.070159511400572807e+08,5.516071176821289062e+08,7.433059670508966121e+01,7.676844703297472279e+02,3.931441922915643318e+03,8.867142771435041504e+04
2.423834483448345088e+18,7.288828153260423903e+01,7.760190272000636292e+10,1.070353293467717469e+08,5.517095189274376631e+08,7.432753064108634078e+01,7.676830937033531654e+02,3.931207286322818163e+03,8.868788882286443550e+04
2.424134413441344000e+18,7.288526402615758570e+01,7.761630708114036560e+10,1.070547087030378282e+08,5.518119265086067915e+08,7.432446508290891529e+01,7.676817174176095477e+02,3.930972691630972349e+03,8.870435094987471530e+04
2.424434343434343424e+18,7.288224701400206129e+01,7.763071233340348816e+10,1.070740892087859958e+08,5.519143404252448082e+08,7.432140003041136822e+01,7.676803414723904098e+02,3.930738138827668990e+03,8.872081409531827376e+04
2.424734273427342848e+18,7.287923049599643832e+01,7.764511847674060059e+10,1.070934708639470190e+08,5.520167606769596338e+08,7.431833548344773988e+01,7.676789658675689907e+02,3.930503627900476204e+03,8.873727825913211564e+04
2.425034203420342272e+18,7.287621447199957458e+01,7.765952551109663391e+10,1.071128536684509665e+08,5.521191872633593082e+08,7.431527144187215583e+01,7.676775906030192118e+02,3.930269158836977567e+03,8.875374344125330390e+04
2.425334133413341184e+18,7.287319894187041314e+01,7.767393343641642761e+10,1.071322376222272217e+08,5.522216201840521097e+08,7.431220790553877009e+01,7.676762156786149944e+02,3.930034731624748929e+03,8.877020964161878510e+04
2.425634063406340608e+18,7.287018390546782598e+01,7.768834225264495850e+10,1.071516227252087593e+08,5.523240594386466742e+08,7.430914487430177928e+01,7.676748410942298051e+02,3.929800346251374322e+03,8.878667686016566586e+04
2.425933993399340032e+18,7.286716936265092670e+01,7.770275195972711182e+10,1.071710089773231596e+08,5.524265050267509222e+08,7.430608234801550793e+01,7.676734668497376788e+02,3.929566002704452785e+03,8.880314509683098004e+04
2.426233923392339456e+18,7.286415531327874362e+01,7.771716255760775757e+10,1.071903963785031438e+08,5.525289569479737282e+08,7.430302032653428057e+01,7.676720929450128779e+02,3.929331700971575174e+03,8.881961435155174695e+04
2.426533853385338368e+18,7.286114175721043296e+01,7.773157404623190308e+10,1.072097849286777824e+08,5.526314152019232512e+08,7.429995880971249278e+01,7.676707193799287552e+02,3.929097441040345529e+03,8.883608462426505866e+04
2.426833783378337792e+18,7.285812869430516514e+01,7.774598642554447937e+10,1.072291746277770847e+08,5.527338797882084846e+08,7.429689779740461120e+01,7.676693461543599142e+02,3.928863222898368349e+03,8.885255591490800725e+04
2.427133713371337216e+18,7.285511612442221008e+01,7.776039969549046326e+10,1.072485654757325947e+08,5.528363507064378262e+08,7.429383728946518772e+01,7.676679732681801624e+02,3.928629046533258588e+03,8.886902822341767023e+04
2.427433643364336640e+18,7.285210404742086610e+01,7.777481385601480103e+10,1.072679574724756777e+08,5.529388279562202692e+08,7.429077728574876005e+01,7.676666007212638760e+02,3.928394911932630748e+03,8.888550154973119788e+04
2.427733573357335552e+18,7.284909246316048836e+01,7.778922890706248474e+10,1.072873506179338992e+08,5.530413115371643305e+08,7.428771778610999377e+01,7.676652285134855447e+02,3.928160819084109789e+03,8.890197589378566772e+04
2.428033503350334976e+18,7.284608137150047469e+01,7.780364484857844543e+10,1.073067449120397270e+08,5.531438014488791227e+08,7.428465879040356867e+01,7.676638566447189760e+02,3.927926767975318853e+03,8.891845125551824458e+04
2.428333433343334400e+18,7.284307077230036498e+01,7.781806168050782776e+10,1.073261403547245413e+08,5.532462976909737587e+08,7.428160029848429247e+01,7.676624851148387734e+02,3.927692758593895178e+03,8.893492763486607873e+04
2.428633363336333824e+18,7.284006066541965652e+01,7.783247940279548645e+10,1.073455369459165186e+08,5.533488002630568743e+08,7.427854231020697284e+01,7.676611139237195403e+02,3.927458790927475093e+03,8.895140503176629136e+04
2.428933293329333248e+18,7.283705105071793184e+01,7.784689801538647461e+10,1.073649346855500340e+08,5.534513091647381783e+08,7.427548482542646013e+01,7.676597430712355390e+02,3.927224864963699474e+03,8.896788344615598908e+04
2.429233223322332160e+18,7.283404192805484456e+01,7.786131751822587585e+10,1.073843335735504776e+08,5.535538243956260681e+08,7.427242784399773257e+01,7.676583725572614867e+02,3.926990980690214201e+03,8.898436287797248224e+04
2.429533153315331584e+18,7.283103329729011932e+01,7.787573791125872803e+10,1.074037336098526269e+08,5.536563459553304911e+08,7.426937136577576837e+01,7.676570023816721005e+02,3.926757138094679249e+03,8.900084332715284836e+04
2.429833083308331008e+18,7.282802515828348078e+01,7.789015919443002319e+10,1.074231347943838239e+08,5.537588738434606791e+08,7.426631539061563103e+01,7.676556325443418700e+02,3.926523337164744589e+03,8.901732479363429593e+04
2.430133013301330432e+18,7.282501751089480990e+01,7.790458136768486023e+10,1.074425371270773709e+08,5.538614080596258640e+08,7.426325991837245510e+01,7.676542630451457399e+02,3.926289577888077019e+03,8.903380727735413529e+04
2.430432943294329344e+18,7.282201035498395925e+01,7.791900443096826172e+10,1.074619406078636646e+08,5.539639486034352779e+08,7.426020494890143198e+01,7.676528938839583134e+02,3.926055860252345610e+03,8.905029077824948763e+04
2.430732873287328768e+18,7.281900369041080978e+01,7.793342838422544861e+10,1.074813452366701066e+08,5.540664954744989872e+08,7.425715048205775304e+01,7.676515250606546488e+02,3.925822184245224435e+03,8.906677529625766329e+04
2.431032803280328192e+18,7.281599751703538459e+01,7.794785322740138245e+10,1.075007510134341866e+08,5.541690486724264622e+08,7.425409651769675179e+01,7.676501565751096905e+02,3.925588549854386656e+03,8.908326083131585619e+04
2.431332733273327616e+18,7.281299183471779202e+01,7.796227896044114685e+10,1.075201579380773902e+08,5.542716081968274117e+08,7.425104305567380436e+01,7.676487884271983830e+02,3.925354957067520445e+03,8.909974738336131850e+04
2.431632663266326528e+18,7.280998664331805514e+01,7.797670558328990173e+10,1.075395660105376393e+08,5.543741740473111868e+08,7.424799009584430109e+01,7.676474206167955572e+02,3.925121405872317609e+03,8.911623495233134599e+04
2.431932593259325952e+18,7.280698194269635337e+01,7.799113309589283752e+10,1.075589752307416946e+08,5.544767462234882116e+08,7.424493763806371760e+01,7.676460531437766122e+02,3.924887896256462227e+03,8.913272353816324903e+04
2.432232523252325376e+18,7.280397773271292294e+01,7.800556149819499207e+10,1.075783855986215323e+08,5.545793247249681950e+08,7.424188568218761475e+01,7.676446860080168335e+02,3.924654428207659748e+03,8.914921314079426520e+04
2.432532453245324800e+18,7.280097401322801431e+01,7.801999079014152527e+10,1.075977971141088754e+08,5.546819095513609648e+08,7.423883422807155341e+01,7.676433192093915068e+02,3.924421001713610622e+03,8.916570376016174851e+04
2.432832383238323712e+18,7.279797078410197742e+01,7.803442097167759705e+10,1.076172097771334648e+08,5.547845007022767067e+08,7.423578327557123657e+01,7.676419527477754627e+02,3.924187616762026664e+03,8.918219539620295109e+04
2.433132313231323136e+18,7.279496804519521902e+01,7.804885204274833679e+10,1.076366235876258314e+08,5.548870981773257256e+08,7.423273282454235300e+01,7.676405866230444417e+02,3.923954273340618329e+03,8.919868804885522695e+04
2.433432243224322560e+18,7.279196579636813169e+01,7.806328400329896545e+10,1.076560385455178171e+08,5.549897019761179686e+08,7.422968287484067673e+01,7.676392208350738429e+02,3.923720971437108346e+03,8.921518171805603197e+04
