x	Ec	Ev	Ef	n	p
1785.000000	5.560199	-0.271001	0.000000	2.064071e-296	3.449486e+014
1790.000000	5.538521	-0.292679	0.000000	3.636211e-298	1.498504e+014
1795.000000	5.516844	-0.314356	0.000000	2.134888e-299	6.509723e+013
1800.000000	5.495166	-0.336034	0.000000	8.193598e-299	2.827924e+013
1805.000000	5.473488	-0.357712	0.000000	5.133696e-301	1.228495e+013
1810.000000	5.451811	-0.379389	0.000000	4.406800e-302	5.336776e+012
1815.000000	5.430133	-0.401067	0.000000	3.925837e-303	2.318380e+012
1820.000000	5.408456	-0.422744	0.000000	6.275856e-306	1.007141e+012
1825.000000	5.386778	-0.444422	0.000000	2.161810e-307	4.375182e+011
1830.000000	5.365100	-0.466100	0.000000	1.134630e-308	1.900649e+011
1835.000000	5.343423	-0.487777	0.000000	5.484237e-311	8.256720e+010
1840.000000	5.321745	-0.509455	0.000000	2.926833e-314	3.586851e+010
1845.000000	5.300068	-0.531132	0.000000	1.578213e-311	1.558185e+010
1850.000000	5.278390	-0.552810	0.000000	3.578329e-316	6.769004e+009
1855.000000	5.256713	-0.574487	0.000000	1.467721e-319	2.940563e+009
1860.000000	5.235035	-0.596165	0.000000	1.073170e-316	1.277427e+009
1865.000000	5.213357	-0.617843	0.000000	6.855655e-320	5.549348e+008
1870.000000	5.191680	-0.639520	0.000000	6.319100e-321	2.410725e+008
1875.000000	5.170002	-0.661198	0.000000	6.422853e-323	1.047257e+008
1880.000000	5.148325	-0.682875	0.000000	0.000000e+000	4.549453e+007
1885.000000	5.126647	-0.704553	0.000000	0.000000e+000	1.976355e+007
1890.000000	5.104970	-0.726230	0.000000	0.000000e+000	8.585600e+006
1895.000000	5.083292	-0.747908	0.000000	0.000000e+000	3.729721e+006
1900.000000	5.061614	-0.769586	0.000000	0.000000e+000	1.620250e+006
1905.000000	5.039937	-0.791263	0.000000	0.000000e+000	7.038625e+005
1910.000000	5.018259	-0.812941	0.000000	0.000000e+000	3.057691e+005
1915.000000	4.996582	-0.834618	0.000000	0.000000e+000	1.328310e+005
1920.000000	4.974904	-0.856296	0.000000	0.000000e+000	5.770388e+004
1925.000000	4.953227	-0.877973	0.000000	0.000000e+000	2.506749e+004
1930.000000	4.931549	-0.899651	0.000000	0.000000e+000	1.088972e+004
1935.000000	4.909871	-0.921329	0.000000	0.000000e+000	4.730666e+003
1940.000000	4.888194	-0.943006	0.000000	0.000000e+000	2.055076e+003
1945.000000	4.866516	-0.964684	0.000000	0.000000e+000	8.927579e+002
1950.000000	4.844839	-0.986361	0.000000	0.000000e+000	3.878283e+002
1955.000000	4.823161	-1.008039	0.000000	0.000000e+000	1.684788e+002
1960.000000	4.801484	-1.029716	0.000000	0.000000e+000	7.318986e+001
1965.000000	4.779806	-1.051394	0.000000	0.000000e+000	3.179484e+001
1970.000000	4.758128	-1.073072	0.000000	0.000000e+000	1.381219e+001
1975.000000	4.736451	-1.094749	0.000000	0.000000e+000	6.000233e+000
1980.000000	4.714773	-1.116427	0.000000	0.000000e+000	2.606597e+000
1985.000000	4.693096	-1.138104	0.000000	0.000000e+000	1.132347e+000
1990.000000	4.671418	-1.159782	0.000000	0.000000e+000	4.919096e-001
1995.000000	4.649741	-1.181459	0.000000	0.000000e+000	2.136934e-001
2000.000000	4.628063	-1.203137	0.000000	0.000000e+000	9.283180e-002
2005.000000	4.606385	-1.224815	0.000000	0.000000e+000	4.032761e-002
2010.000000	4.584708	-1.246492	0.000000	0.000000e+000	1.751896e-002
2015.000000	4.563030	-1.268170	0.000000	0.000000e+000	7.610514e-003
2020.000000	4.541353	-1.289847	0.000000	0.000000e+000	3.306128e-003
2025.000000	4.519675	-1.311525	0.000000	0.000000e+000	1.436235e-003
2030.000000	4.497997	-1.333203	0.000000	0.000000e+000	6.239233e-004
2035.000000	4.476320	-1.354880	0.000000	0.000000e+000	2.710422e-004
2040.000000	4.454642	-1.376558	0.000000	0.000000e+000	1.177450e-004
2045.000000	4.432965	-1.398235	0.000000	0.000000e+000	5.115032e-005
2050.000000	4.411287	-1.419913	0.000000	0.000000e+000	2.222052e-005
2055.000000	4.389610	-1.441590	0.000000	0.000000e+000	9.652946e-006
2060.000000	4.367932	-1.463268	0.000000	0.000000e+000	4.193393e-006
2065.000000	4.346254	-1.484946	0.000000	0.000000e+000	1.821677e-006
2070.000000	4.324577	-1.506623	0.000000	0.000000e+000	7.913654e-007
2075.000000	4.302899	-1.528301	0.000000	0.000000e+000	3.437817e-007
2080.000000	4.281222	-1.549978	0.000000	0.000000e+000	1.493443e-007
2085.000000	4.259544	-1.571656	0.000000	0.000000e+000	6.487752e-008
2090.000000	4.237867	-1.593333	0.000000	0.000000e+000	2.818383e-008
2095.000000	4.216189	-1.615011	0.000000	0.000000e+000	1.224350e-008
2100.000000	4.194511	-1.636689	0.000000	0.000000e+000	5.318773e-009
2105.000000	4.172834	-1.658366	0.000000	0.000000e+000	2.310560e-009
2110.000000	4.151156	-1.680044	0.000000	0.000000e+000	1.003744e-009
2115.000000	4.129479	-1.701721	0.000000	0.000000e+000	4.360423e-010
2120.000000	4.107801	-1.723399	0.000000	0.000000e+000	1.894237e-010
2125.000000	4.086124	-1.745076	0.000000	0.000000e+000	8.228869e-011
2130.000000	4.064446	-1.766754	0.000000	0.000000e+000	3.574752e-011
2135.000000	4.042768	-1.788432	0.000000	0.000000e+000	1.552929e-011
2140.000000	4.021091	-1.810109	0.000000	0.000000e+000	6.746171e-012
2145.000000	3.999413	-1.831787	0.000000	0.000000e+000	2.930644e-012
2150.000000	3.977736	-1.853464	0.000000	0.000000e+000	1.273118e-012
2155.000000	3.956058	-1.875142	0.000000	0.000000e+000	5.530629e-013
2160.000000	3.934381	-1.896819	0.000000	0.000000e+000	2.402593e-013
2165.000000	3.912703	-1.918497	0.000000	0.000000e+000	1.043725e-013
2170.000000	3.891025	-1.940175	0.000000	0.000000e+000	4.534107e-014
2175.000000	3.869348	-1.961852	0.000000	0.000000e+000	1.969688e-014
2180.000000	3.847670	-1.983530	0.000000	0.000000e+000	8.556639e-015
2185.000000	3.825993	-2.005207	0.000000	0.000000e+000	3.717140e-015
2190.000000	3.804315	-2.026885	0.000000	0.000000e+000	1.614785e-015
2195.000000	3.782638	-2.048562	0.000000	0.000000e+000	7.014882e-016
2200.000000	3.760960	-2.070240	0.000000	0.000000e+000	3.047377e-016
2205.000000	3.739282	-2.091918	0.000000	0.000000e+000	1.323829e-016
2210.000000	3.717605	-2.113595	0.000000	0.000000e+000	5.750924e-017
2215.000000	3.695927	-2.135273	0.000000	0.000000e+000	2.498293e-017
2220.000000	3.674250	-2.156950	0.000000	0.000000e+000	1.085298e-017
2225.000000	3.652572	-2.178628	0.000000	0.000000e+000	4.714708e-018
2230.000000	3.630895	-2.200305	0.000000	0.000000e+000	2.048144e-018
2235.000000	3.609217	-2.221983	0.000000	0.000000e+000	8.897465e-019
2240.000000	3.587539	-2.243661	0.000000	0.000000e+000	3.865200e-019
2245.000000	3.565862	-2.265338	0.000000	0.000000e+000	1.679105e-019
