x	Ec	Ev	Ef	n	p
1560.000000	8.175099	3.123599	0.000000	7.717399e-222	1.737440e+071
1565.000000	8.234658	3.183158	0.000000	3.030350e-224	1.716978e+072
1570.000000	8.294217	3.242717	0.000000	6.779562e-225	1.696757e+073
1575.000000	8.353776	3.302276	0.000000	2.368787e-229	1.676775e+074
1580.000000	8.413336	3.361836	0.000000	1.062555e-231	1.657027e+075
1585.000000	8.472895	3.421395	0.000000	7.623432e-231	1.637512e+076
1590.000000	8.532454	3.480954	0.000000	4.521167e-234	1.618227e+077
1595.000000	8.592013	3.540513	0.000000	1.578713e-237	1.599169e+078
1600.000000	8.651572	3.600072	0.000000	2.265644e-235	1.580336e+079
1605.000000	8.711132	3.659632	0.000000	1.295266e-236	1.561724e+080
1610.000000	8.770691	3.719191	0.000000	3.951973e-240	1.543332e+081
1615.000000	8.830250	3.778750	0.000000	1.370954e-240	1.525156e+082
1620.000000	8.889809	3.838309	0.000000	4.670053e-244	1.507194e+083
1625.000000	8.949368	3.897868	0.000000	8.277163e-247	1.489444e+084
1630.000000	9.008928	3.957428	0.000000	1.348033e-246	1.471903e+085
1635.000000	9.068487	4.016987	0.000000	4.155283e-248	1.454568e+086
1640.000000	9.128046	4.076546	0.000000	2.360366e-248	1.437438e+087
1645.000000	9.187605	4.136105	0.000000	5.805259e-253	1.420509e+088
1650.000000	9.247164	4.195664	0.000000	1.166056e-253	1.403779e+089
1655.000000	9.306724	4.255224	0.000000	2.541918e-255	1.387247e+090
1660.000000	9.366283	4.314783	0.000000	5.976501e-255	1.370910e+091
1665.000000	9.425842	4.374342	0.000000	3.192038e-258	1.354764e+092
1670.000000	9.485401	4.433901	0.000000	5.674594e-259	1.338809e+093
1675.000000	9.544960	4.493460	0.000000	2.073685e-261	1.323042e+094
1680.000000	9.604519	4.553019	0.000000	1.338110e-263	1.307461e+095
1685.000000	9.664079	4.612579	0.000000	4.833335e-269	1.292063e+096
1690.000000	9.723638	4.672138	0.000000	2.256160e-268	1.276846e+097
1695.000000	9.783197	4.731697	0.000000	1.328022e-270	1.261808e+098
1700.000000	9.842756	4.791256	0.000000	2.662406e-272	1.246948e+099
1705.000000	9.902315	4.850815	0.000000	1.699882e-272	1.232263e+100
1710.000000	9.961875	4.910375	0.000000	4.230350e-275	1.217750e+101
1715.000000	10.021434	4.969934	0.000000	3.040700e-276	1.203409e+102
1720.000000	10.080993	5.029493	0.000000	4.340217e-279	1.189236e+103
1725.000000	10.140552	5.089052	0.000000	1.835714e-281	1.175231e+104
1730.000000	10.718053	4.886853	0.000000	6.856458e-283	4.927896e+100
1740.000000	10.492865	4.661665	0.000000	1.395122e-285	8.534895e+096
1750.000000	10.267676	4.436476	0.000000	2.994544e-287	1.478205e+093
1760.000000	10.042488	4.211288	0.000000	1.517860e-292	2.560185e+089
1770.000000	9.817300	3.986100	0.000000	2.126337e-293	4.434125e+085
1780.000000	9.592111	3.760911	0.000000	1.395582e-297	7.679706e+081
1790.000000	9.366923	3.535723	0.000000	2.503078e-302	1.330090e+078
1800.000000	9.141735	3.310535	0.000000	1.567633e-305	2.303657e+074
1810.000000	8.916546	3.085346	0.000000	2.373900e-311	3.989830e+070
1820.000000	8.691358	2.860158	0.000000	8.528265e-319	6.910206e+066
1830.000000	8.466170	2.634970	0.000000	4.935721e-317	1.196817e+063
1840.000000	8.240981	2.409781	0.000000	9.438630e-320	2.072832e+059
1850.000000	8.015793	2.184593	0.000000	0.000000e+000	3.590053e+055
1860.000000	7.790605	1.959405	0.000000	0.000000e+000	6.217809e+051
1870.000000	7.565416	1.734216	0.000000	0.000000e+000	1.076897e+048
1880.000000	7.340228	1.509028	0.000000	0.000000e+000	1.865136e+044
1890.000000	7.115040	1.283840	0.000000	0.000000e+000	3.230332e+040
1900.000000	6.889851	1.058651	0.000000	0.000000e+000	5.594790e+036
1910.000000	6.664663	0.833463	0.000000	0.000000e+000	9.689925e+032
1920.000000	6.439475	0.608275	0.000000	0.000000e+000	1.678251e+029
1930.000000	6.214286	0.383086	0.000000	0.000000e+000	2.906656e+025
1940.000000	5.989204	0.158004	0.000000	0.000000e+000	5.054817e+021
1950.000000	5.849460	0.018260	0.000000	0.000000e+000	2.341340e+019
1960.000000	5.756478	-0.074722	0.000000	0.000000e+000	6.551269e+017
1970.000000	5.664817	-0.166383	0.000000	0.000000e+000	1.928681e+016
1980.000000	5.573196	-0.258004	0.000000	0.000000e+000	5.686524e+014
1990.000000	5.481575	-0.349625	0.000000	0.000000e+000	1.676690e+013
2000.000000	5.389955	-0.441245	0.000000	0.000000e+000	4.943779e+011
2010.000000	5.298334	-0.532866	0.000000	0.000000e+000	1.457691e+010
2020.000000	5.206714	-0.624486	0.000000	0.000000e+000	4.298054e+008
2030.000000	5.115094	-0.716106	0.000000	0.000000e+000	1.267297e+007
2040.000000	5.023473	-0.807727	0.000000	0.000000e+000	3.736669e+005
2050.000000	4.931853	-0.899347	0.000000	0.000000e+000	1.101770e+004
2060.000000	4.840232	-0.990968	0.000000	0.000000e+000	3.248609e+002
2070.000000	4.748612	-1.082588	0.000000	0.000000e+000	9.578640e+000
