x	Ec	Ev	Ef	n	p
206.800000	0.395573	-5.327927	0.000000	2.583682e+015	1.171421e-070
206.900000	0.395628	-5.327872	0.000000	2.696999e+015	1.173927e-070
207.000000	0.395684	-5.327816	0.000000	2.815301e+015	1.176438e-070
207.100000	0.395740	-5.327760	0.000000	2.938806e+015	1.178955e-070
207.200000	0.395795	-5.327705	0.000000	3.067745e+015	1.181477e-070
207.300000	0.395851	-5.327649	0.000000	3.202357e+015	1.184004e-070
207.400000	0.395906	-5.327594	0.000000	3.342892e+015	1.186537e-070
207.500000	0.395962	-5.327538	0.000000	3.489612e+015	1.189075e-070
207.600000	0.396017	-5.327483	0.000000	3.642789e+015	1.191619e-070
207.700000	0.396073	-5.327427	0.000000	3.802708e+015	1.194168e-070
207.800000	0.396128	-5.327372	0.000000	3.969667e+015	1.196722e-070
207.900000	0.396184	-5.327316	0.000000	4.143976e+015	1.199282e-070
208.000000	0.396240	-5.327260	0.000000	4.325959e+015	1.201847e-070
208.100000	0.396295	-5.327205	0.000000	4.515955e+015	1.204417e-070
208.200000	0.396351	-5.327149	0.000000	4.714318e+015	1.206994e-070
208.300000	0.396406	-5.327094	0.000000	4.921418e+015	1.209575e-070
208.400000	0.396462	-5.327038	0.000000	5.137639e+015	1.212162e-070
208.500000	0.396517	-5.326983	0.000000	5.363384e+015	1.214755e-070
208.600000	0.396573	-5.326927	0.000000	5.599074e+015	1.217353e-070
208.700000	0.396628	-5.326872	0.000000	5.845148e+015	1.219956e-070
208.800000	0.396684	-5.326816	0.000000	6.102065e+015	1.222565e-070
208.900000	0.396739	-5.326761	0.000000	6.370303e+015	1.225180e-070
209.000000	0.396795	-5.326705	0.000000	6.650363e+015	1.227800e-070
209.100000	0.396851	-5.326649	0.000000	6.942766e+015	1.230425e-070
209.200000	0.396906	-5.326594	0.000000	7.248057e+015	1.233056e-070
209.300000	0.396962	-5.326538	0.000000	7.566807e+015	1.235693e-070
209.400000	0.397017	-5.326483	0.000000	7.899610e+015	1.238335e-070
209.500000	0.397073	-5.326427	0.000000	8.247086e+015	1.240983e-070
209.600000	0.397128	-5.326372	0.000000	8.609884e+015	1.243636e-070
209.700000	0.397184	-5.326316	0.000000	8.988682e+015	1.246295e-070
209.800000	0.397239	-5.326261	0.000000	9.384186e+015	1.248960e-070
209.900000	0.397295	-5.326205	0.000000	9.797134e+015	1.251630e-070
210.000000	0.767010	-5.512990	0.000000	1.105762e+016	9.495034e-074
210.100000	0.764663	-5.515337	0.000000	1.159299e+016	8.675246e-074
210.200000	0.762315	-5.517685	0.000000	1.216209e+016	7.926236e-074
210.300000	0.759967	-5.520033	0.000000	1.276690e+016	7.241894e-074
210.400000	0.757620	-5.522380	0.000000	1.340949e+016	6.616637e-074
210.500000	0.755272	-5.524728	0.000000	1.409206e+016	6.045363e-074
210.600000	0.752924	-5.527076	0.000000	1.481695e+016	5.523412e-074
210.700000	0.750577	-5.529423	0.000000	1.558664e+016	5.046525e-074
210.800000	0.748229	-5.531771	0.000000	1.640374e+016	4.610811e-074
210.900000	0.745881	-5.534119	0.000000	1.727104e+016	4.212716e-074
211.000000	0.743533	-5.536467	0.000000	1.819145e+016	3.848992e-074
211.100000	0.741186	-5.538814	0.000000	1.916810e+016	3.516671e-074
211.200000	0.738838	-5.541162	0.000000	2.020428e+016	3.213042e-074
211.300000	0.736490	-5.543510	0.000000	2.130345e+016	2.935628e-074
211.400000	0.734143	-5.545857	0.000000	2.246932e+016	2.682165e-074
211.500000	0.731795	-5.548205	0.000000	2.370576e+016	2.450586e-074
211.600000	0.729447	-5.550553	0.000000	2.501690e+016	2.239001e-074
211.700000	0.727099	-5.552901	0.000000	2.640710e+016	2.045684e-074
211.800000	0.724752	-5.555248	0.000000	2.788096e+016	1.869058e-074
211.900000	0.722404	-5.557596	0.000000	2.944334e+016	1.707682e-074
212.000000	0.720056	-5.559944	0.000000	3.109940e+016	1.560238e-074
212.100000	0.717708	-5.562292	0.000000	3.285458e+016	1.425525e-074
212.200000	0.715361	-5.564639	0.000000	3.471461e+016	1.302442e-074
212.300000	0.713013	-5.566987	0.000000	3.668558e+016	1.189987e-074
212.400000	0.710665	-5.569335	0.000000	3.877391e+016	1.087240e-074
212.500000	0.708317	-5.571683	0.000000	4.098637e+016	9.933653e-075
212.600000	0.705969	-5.574031	0.000000	4.333012e+016	9.075952e-075
212.700000	0.703622	-5.576378	0.000000	4.581274e+016	8.292304e-075
212.800000	0.701274	-5.578726	0.000000	4.844220e+016	7.576317e-075
212.900000	0.698926	-5.581074	0.000000	5.122695e+016	6.922147e-075
213.000000	0.696578	-5.583422	0.000000	5.417588e+016	6.324459e-075
213.100000	0.694230	-5.585770	0.000000	5.729842e+016	5.778375e-075
213.200000	0.691882	-5.588118	0.000000	6.060447e+016	5.279440e-075
213.300000	0.689535	-5.590465	0.000000	6.410453e+016	4.823583e-075
213.400000	0.687187	-5.592813	0.000000	6.780965e+016	4.407086e-075
213.500000	0.684839	-5.595161	0.000000	7.173150e+016	4.026549e-075
213.600000	0.682491	-5.597509	0.000000	7.588240e+016	3.678868e-075
213.700000	0.680143	-5.599857	0.000000	8.027535e+016	3.361206e-075
213.800000	0.677795	-5.602205	0.000000	8.492406e+016	3.070971e-075
213.900000	0.675447	-5.604553	0.000000	8.984299e+016	2.805796e-075
214.000000	0.673099	-5.606901	0.000000	9.504740e+016	2.563516e-075
214.100000	0.670751	-5.609249	0.000000	1.005534e+017	2.342156e-075
214.200000	0.668403	-5.611597	0.000000	1.063779e+017	2.139908e-075
214.300000	0.666055	-5.613945	0.000000	1.125389e+017	1.955123e-075
214.400000	0.663707	-5.616293	0.000000	1.190551e+017	1.786293e-075
214.500000	0.661359	-5.618641	0.000000	1.259466e+017	1.632040e-075
214.600000	0.659011	-5.620989	0.000000	1.332342e+017	1.491106e-075
214.700000	0.656662	-5.623338	0.000000	1.409402e+017	1.362340e-075
214.800000	0.654314	-5.625686	0.000000	1.490877e+017	1.244693e-075
214.900000	0.651966	-5.628034	0.000000	1.577013e+017	1.137204e-075
215.000000	0.649618	-5.630382	0.000000	1.668069e+017	1.038997e-075
215.100000	0.647269	-5.632731	0.000000	1.764318e+017	9.492687e-076
215.200000	0.644921	-5.635079	0.000000	1.866047e+017	8.672884e-076
215.300000	0.642573	-5.637427	0.000000	1.973558e+017	7.923869e-076
215.400000	0.640224	-5.639776	0.000000	2.087171e+017	7.239529e-076
215.500000	0.637876	-5.642124	0.000000	2.207221e+017	6.614280e-076
215.600000	0.635527	-5.644473	0.000000	2.334061e+017	6.043021e-076
215.700000	0.633179	-5.646821	0.000000	2.468064e+017	5.521089e-076
215.800000	0.630830	-5.649170	0.000000	2.609621e+017	5.044226e-076
