x	Ec	Ev	Ef	n	p
820.000000	1.904890	-3.146610	0.000000	1.102656e-043	3.196185e-034
825.000000	1.922215	-3.129285	0.000000	7.356572e-045	6.223493e-034
830.000000	1.939541	-3.111959	0.000000	4.808446e-046	1.211816e-033
835.000000	1.956867	-3.094633	0.000000	3.079848e-047	2.359603e-033
840.000000	1.974193	-3.077307	0.000000	1.933518e-048	4.594531e-033
845.000000	1.991518	-3.059982	0.000000	1.190031e-049	8.946301e-033
850.000000	2.008844	-3.042656	0.000000	7.182146e-051	1.741991e-032
855.000000	2.026170	-3.025330	0.000000	4.251361e-052	3.391940e-032
860.000000	2.043495	-3.008005	0.000000	2.468707e-053	6.604660e-032
865.000000	2.060821	-2.990679	0.000000	1.406589e-054	1.286035e-031
870.000000	2.078147	-2.973353	0.000000	7.865141e-056	2.504120e-031
875.000000	2.095473	-2.956027	0.000000	4.316899e-057	4.875930e-031
880.000000	2.112798	-2.938702	0.000000	2.326192e-058	9.494231e-031
885.000000	2.130124	-2.921376	0.000000	1.230857e-059	1.848682e-030
890.000000	2.147450	-2.904050	0.000000	6.396423e-061	3.599684e-030
895.000000	2.164775	-2.886725	0.000000	3.265209e-062	7.009172e-030
900.000000	2.182101	-2.869399	0.000000	1.637587e-063	1.364800e-029
905.000000	2.199427	-2.852073	0.000000	8.070335e-065	2.657488e-029
910.000000	2.216753	-2.834747	0.000000	3.908810e-066	5.174563e-029
915.000000	2.234078	-2.817422	0.000000	1.860948e-067	1.007572e-028
920.000000	2.251404	-2.800096	0.000000	8.710237e-069	1.961907e-028
925.000000	2.268730	-2.782770	0.000000	4.008667e-070	3.820152e-028
930.000000	2.286055	-2.765445	0.000000	1.814308e-071	7.438460e-028
935.000000	2.303381	-2.748119	0.000000	8.076596e-073	1.448389e-027
940.000000	2.320707	-2.730793	0.000000	3.536847e-074	2.820250e-027
945.000000	2.338032	-2.713468	0.000000	1.523835e-075	5.491487e-027
950.000000	2.355358	-2.696142	0.000000	6.460329e-077	1.069282e-026
955.000000	2.372684	-2.678816	0.000000	2.695426e-078	2.082067e-026
960.000000	2.390010	-2.661490	0.000000	1.106919e-079	4.054123e-026
965.000000	2.407335	-2.644165	0.000000	4.474846e-081	7.894039e-026
970.000000	2.424661	-2.626839	0.000000	1.781032e-082	1.537098e-025
975.000000	2.441987	-2.609513	0.000000	6.979964e-084	2.992981e-025
980.000000	2.459312	-2.592188	0.000000	2.693877e-085	5.827822e-025
985.000000	2.476638	-2.574862	0.000000	1.024000e-086	1.134772e-024
990.000000	2.493964	-2.557536	0.000000	3.834188e-088	2.209586e-024
995.000000	2.511290	-2.540210	0.000000	1.414329e-089	4.302424e-024
1000.000000	2.528615	-2.522885	0.000000	5.140231e-091	8.377521e-024
1005.000000	2.545941	-2.505559	0.000000	1.840862e-092	1.631240e-023
1010.000000	2.563267	-2.488233	0.000000	6.497045e-094	3.176290e-023
1015.000000	2.580592	-2.470908	0.000000	2.260039e-095	6.184755e-023
1020.000000	2.597918	-2.453582	0.000000	7.749428e-097	1.204273e-022
1025.000000	2.615244	-2.436256	0.000000	2.619537e-098	2.344915e-022
1030.000000	2.632570	-2.418930	0.000000	8.730270e-100	4.565933e-022
1035.000000	2.649895	-2.401605	0.000000	2.868963e-101	8.890615e-022
1040.000000	2.667221	-2.384279	0.000000	9.297405e-103	1.731148e-021
1045.000000	2.684547	-2.366953	0.000000	2.971548e-104	3.370827e-021
1050.000000	2.701872	-2.349628	0.000000	9.367674e-106	6.563550e-021
1055.000000	2.719198	-2.332302	0.000000	2.913079e-107	1.278030e-020
1060.000000	2.736524	-2.314976	0.000000	8.936900e-109	2.488533e-020
1065.000000	2.753850	-2.297650	0.000000	2.705064e-110	4.845580e-020
1070.000000	2.771175	-2.280325	0.000000	8.079150e-112	9.435134e-020
1075.000000	2.788501	-2.262999	0.000000	2.381178e-113	1.837174e-019
1080.000000	2.805827	-2.245673	0.000000	6.926224e-115	3.577278e-019
1085.000000	2.823152	-2.228348	0.000000	1.988470e-116	6.965544e-019
1090.000000	2.840478	-2.211022	0.000000	5.635059e-118	1.356305e-018
1095.000000	2.857804	-2.193696	0.000000	1.576425e-119	2.640947e-018
1100.000000	2.875130	-2.176370	0.000000	4.353928e-121	5.142355e-018
1105.000000	2.892455	-2.159045	0.000000	1.187299e-122	1.001300e-017
1110.000000	2.909781	-2.141719	0.000000	3.197025e-124	1.949695e-017
1115.000000	2.927107	-2.124393	0.000000	8.501118e-126	3.796374e-017
1120.000000	2.944432	-2.107068	0.000000	2.232470e-127	7.392159e-017
1125.000000	2.961758	-2.089742	0.000000	5.790422e-129	1.439374e-016
1130.000000	2.979084	-2.072416	0.000000	1.483490e-130	2.802696e-016
1135.000000	2.996409	-2.055091	0.000000	3.754424e-132	5.457306e-016
1140.000000	3.013735	-2.037765	0.000000	9.386856e-134	1.062626e-015
1145.000000	3.031061	-2.020439	0.000000	2.318722e-135	2.069107e-015
1150.000000	3.048387	-2.003113	0.000000	5.659290e-137	4.028889e-015
1155.000000	3.065712	-1.985788	0.000000	1.364874e-138	7.844903e-015
1160.000000	3.083038	-1.968462	0.000000	3.252915e-140	1.527531e-014
1165.000000	3.100364	-1.951136	0.000000	7.661860e-142	2.974351e-014
1170.000000	3.117689	-1.933811	0.000000	1.783645e-143	5.791547e-014
1175.000000	3.135015	-1.916485	0.000000	4.104178e-145	1.127709e-013
1180.000000	3.152341	-1.899159	0.000000	9.335084e-147	2.195833e-013
1185.000000	3.169667	-1.881833	0.000000	2.099011e-148	4.275644e-013
1190.000000	3.186992	-1.864508	0.000000	4.666009e-150	8.325376e-013
1195.000000	3.204318	-1.847182	0.000000	1.025511e-151	1.621086e-012
1200.000000	3.221644	-1.829856	0.000000	2.228577e-153	3.156520e-012
1205.000000	3.238969	-1.812531	0.000000	4.788909e-155	6.146259e-012
1210.000000	3.256295	-1.795205	0.000000	1.017643e-156	1.196777e-011
1215.000000	3.273621	-1.777879	0.000000	2.138615e-158	2.330320e-011
1220.000000	3.290947	-1.760553	0.000000	4.445036e-160	4.537512e-011
1225.000000	3.308272	-1.743228	0.000000	9.138002e-162	8.835276e-011
1230.000000	3.325598	-1.725902	0.000000	1.858178e-163	1.720372e-010
1235.000000	3.342924	-1.708576	0.000000	3.737752e-165	3.349845e-010
1240.000000	3.360249	-1.691251	0.000000	7.437843e-167	6.522695e-010
1245.000000	3.377575	-1.673925	0.000000	1.464276e-168	1.270075e-009
1250.000000	3.394901	-1.656599	0.000000	2.852099e-170	2.473043e-009
1255.000000	3.412227	-1.639273	0.000000	5.496636e-172	4.815419e-009
1260.000000	3.429552	-1.621948	0.000000	1.048203e-173	9.376406e-009
1265.000000	3.446878	-1.604622	0.000000	1.978041e-175	1.825739e-008
1270.000000	3.464204	-1.587296	0.000000	3.693947e-177	3.555012e-008
1275.000000	3.481529	-1.569971	0.000000	6.827103e-179	6.922188e-008
1280.000000	3.498855	-1.552645	0.000000	1.248810e-180	1.347863e-007
1285.000000	3.516181	-1.535319	0.000000	2.260972e-182	2.624509e-007
1290.000000	3.533507	-1.517993	0.000000	4.051867e-184	5.110346e-007
1295.000000	3.550832	-1.500668	0.000000	7.187866e-186	9.950678e-007
1300.000000	3.568158	-1.483342	0.000000	1.262273e-187	1.937559e-006
1305.000000	3.585484	-1.466016	0.000000	2.194515e-189	3.772744e-006
1310.000000	3.602809	-1.448691	0.000000	3.777261e-191	7.346147e-006
1315.000000	3.620135	-1.431365	0.000000	6.437072e-193	1.430415e-005
1320.000000	3.637461	-1.414039	0.000000	1.086192e-194	2.785251e-005
1325.000000	3.654786	-1.396714	0.000000	1.814839e-196	5.423337e-005
1330.000000	3.672112	-1.379388	0.000000	3.002774e-198	1.056012e-004
1335.000000	3.689438	-1.362062	0.000000	4.919977e-200	2.056228e-004
1340.000000	3.706764	-1.344736	0.000000	7.983132e-202	4.003811e-004
1345.000000	3.724089	-1.327411	0.000000	1.283150e-203	7.796073e-004
1350.000000	3.741415	-1.310085	0.000000	2.041712e-205	1.518023e-003
1355.000000	3.758741	-1.292759	0.000000	3.219721e-207	2.955837e-003
1360.000000	3.776066	-1.275434	0.000000	5.028639e-209	5.755498e-003
1365.000000	3.793392	-1.258108	0.000000	7.777061e-211	1.120689e-002
1370.000000	3.810718	-1.240782	0.000000	1.191866e-212	2.182165e-002
1375.000000	3.828044	-1.223456	0.000000	1.810259e-214	4.249030e-002
1380.000000	3.845369	-1.206131	0.000000	2.720678e-216	8.273555e-002
1385.000000	3.862695	-1.188805	0.000000	4.061155e-218	1.610996e-001
1390.000000	3.880021	-1.171479	0.000000	5.968112e-220	3.136872e-001
1395.000000	3.897346	-1.154154	0.000000	8.829730e-222	6.108002e-001
1400.000000	3.914672	-1.136828	0.000000	1.251411e-223	1.189328e+000
1405.000000	3.931998	-1.119502	0.000000	1.823065e-225	2.315815e+000
1410.000000	3.949324	-1.102176	0.000000	2.536768e-227	4.509269e+000
1415.000000	3.966649	-1.084851	0.000000	3.564457e-229	8.780281e+000
1420.000000	3.983975	-1.067525	0.000000	5.045645e-231	1.709664e+001
1425.000000	4.001301	-1.050199	0.000000	7.359107e-233	3.328995e+001
1430.000000	4.018626	-1.032874	0.000000	1.084090e-234	6.482095e+001
1435.000000	4.035952	-1.015548	0.000000	1.358463e-236	1.262170e+002
1440.000000	4.053278	-0.998222	0.000000	2.233785e-238	2.457650e+002
1445.000000	4.070604	-0.980896	0.000000	3.339721e-240	4.785446e+002
1450.000000	4.087929	-0.963571	0.000000	3.241740e-242	9.318043e+002
1455.000000	4.105255	-0.946245	0.000000	6.256977e-244	1.814375e+003
1460.000000	4.122581	-0.928919	0.000000	3.006435e-246	3.532884e+003
